Sector0MD5	Unique	FirstUniqueByte	FileSizeBytes	FileName
42D825C627DE515BDDC5399F2E2D5B53	True	0	110714880	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Quarantine (1994)(Gametek)(US)(M4)[!][439480068501RE].zip
42E01DBD8DA277827C8BDBEF009EF32E	True	0	241786880	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Ishida Yoshio Kudan no Igo Seiha (1995)(Electronic Arts)(JP).zip
42E169182712828C8C98400CF9DD51EC	True	0	675897344	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Golf - Lower Your Score With Tom Kite - Shot Making - Mental Messages (1994)(IntelliPlay)(US)[!][addon disc].zip
42E95874796C2A2282FA5BDD680D8337	True	0	105472000	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\OverDrivin' (demo) (1994)(Electronic Arts)(JP).zip
44C29EA7338ED47F00AE051C8E86A2DC	True	0	430227456	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Johnny Bazookatone (1996)(U.S. Gold)(US)[!].zip
44CD5B94FB41C38188E1123B9D04AC23	True	0	655974400	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Penthouse Interactive - Virtual Photo Shoot Vol. 1 (1994)(GAGA)(JP).zip
45862BC094A0BDD1C841291EA96E5213	False	-1	315187200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\BladeForce (1995)(Studio 3DO)(EU)[!].zip
45862BC094A0BDD1C841291EA96E5213	False	-1	315494400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\BladeForce (1995)(Studio 3DO)(US)[!].zip
461494F63D20C78631B5000E90F3AD04	True	0	577638400	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\SuperModels Go Wild (1994)(Vivid Interactive)(US).zip
46837F9BD4D87FC5844B0AFDCDE98CB6	True	0	472170496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Real Mahjong P.V (1995)(Seta)(JP)[!].zip
4720A5233A970B685DE9AC2197D78B76	True	0	86597632	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Trip'd (1995)(Panasonic)(EU-US)[!].zip
474539D0D57CEF30F431D710BF4629F9	True	0	194600960	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Seimeihandan (1995)(Ariadne)(JP)[!].zip
481899211DB01477C4D4F76E9259F6FA	True	0	671707136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Brain Dead 13 Starring Fritz (1995)(ReadySoft)(US)(Disc 1 of 2)[!].zip
4822CDBC296CE88645787443E5C1B771	True	0	589918208	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Last Bounty Hunter, The (1994)(American Laser Games)(US)[!].zip
484EE5D178597128A532D460FD063BA2	True	0	566104064	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Mad Dog II - the Lost Gold (1994)(American Laser Games)(US)[!].zip
491CA63834570056E7C40E83AE80D8C8	True	0	367616000	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Hirata Shiyougo Interactive Ehon - Aesop Monogatari 1 (1994)(ELCOM)(JP)(M3)[!].zip
4987D5FCC85CF6BCA1953FE7C226510C	True	0	487899136	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Hirata Shiyougo Interactive Ehon - Shirayukihime (1994)(ELCOM)(JP)(M3).zip
4A3E6247D6D65B76BD8F3808BF17730A	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Grimm Meisaku Gekijou 2 - Hansel to Gretel (1994)(IMA)(JP)[!].zip
4B142039FA42A84DC354F350E81A04E6	True	0	457793536	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Golf - Lower Your Score With Tom Kite - Shot Making (1994)(IntelliPlay)(US)(Disc 3 of 3)[!][Ask The Pro].zip
4B45512EE43B33AC8EFE646C79504860	True	0	220815360	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Tanjou Debut - Pure (1996)(Shar Rock)(JP)[!].zip
4B71B984BE08553EC0C9AC9B9C5F3087	True	0	671707136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Wing Commander III - Heart of the Tiger (1995)(Origin)(US)(Disc 1 of 4)[!].zip
4BBE2A7BCD8FD93FEDE6111845771AA2	True	0	671703040	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Star Control II (1994)(BMG Interactive Entertainment)(JP)[!].zip
4EB073B4BCA514699CA463AFC45C21F4	False	-1	629649408	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Crash 'n Burn (1993)(Crystal Dynamics)(US)[!][3DRM-1239120 1].zip
4EB073B4BCA514699CA463AFC45C21F4	False	-1	629452800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Crash 'n Burn (1993)(Crystal Dynamics)(US)[!][DFJN5002ZAZ].zip
4F13855AA56BF866DC59A71F3411A2FD	True	0	630067200	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #01 (1994)(Tokumashoten Intermedia)(JP)[!].zip
4F81EDB0FF861AD176B8A7852C2974C4	True	0	655671296	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Let's Play Beach Volleyball with Karch Kiraly & Karolyn Kirby (1993)(IntelliPlay)(US).zip
4F982A2AF4181D7D5F49FED1497F89D3	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Pro Yakyuu Virtual Stadium - Professional Baseball (1995)(EA Sports)(JP)[!].zip
4FA511042BDDC00ED4F24B17E856F5CA	True	0	42864640	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\3DO Magazine 07 (1995)(Paragon Publishing)(GB)[!][Dec 1995-Jan 1996].zip
4FD2AD3A22BDDD916053747899BC0477	True	0	524599296	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Woody Woodpecker and Friends - Volume Two (1994)(MCA Universal Home Video)(US)[!].zip
4FE2606765FB9ABF2901B34462C6E6A7	True	0	551424000	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Blonde Justice (1995)(Vivid Interactive)(US).zip
50CB1443A01D5E82805EA06B45CF172C	True	0	675594240	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\San Diego Zoo Presents...The Animals!, The (1993)(Software Toolworks)(US)[!].zip
510DF1D6955ECC4B4932B1B9B75F4FB0	False	-1	671709184	H:\Emulation\3DO\ALL_3DO_ROMS\Games\World Cup Golf - Hyatt Dorado Beach (1994)(U.S. Gold)(EU)[!].zip
510DF1D6955ECC4B4932B1B9B75F4FB0	False	-1	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\World Cup Golf - Hyatt Dorado Beach (1994)(U.S. Gold)(US)[!].zip
52C89B6008D3284426D1C6CE9CB93181	True	0	660914176	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\3DO REAL - Tokubetsu Puremiamu CD - Hatsubai 1 Shuuren (1994)(Panasonic)(JP)[!].zip
5352D53EC799A4D03F26121DE12A6F57	True	0	378101760	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Konpeki no Kantai (1996)(Micro Cabin)(JP)[!][FZ-SJ5751-R1M].zip
53F1DB53FB860216EF67197BBEDF43EB	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Tokimeki Mahjong Paradise Special - Koi no Tenpai Beat (1996)(Sonnet)(JP).zip
53FFEAE59BA206BEE1E1D5694FE7A34E	True	0	461987840	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Hirata Shiyougo Interactive Ehon - Ookami to Shichihiki no Ko Yagi (1995)(ELCOM)(JP)(M3).zip
540990AB7BD755E6DE23435EE1A70A61	False	-1	524902400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Burning Soldier (1994)(Panasonic)(CA).zip
540990AB7BD755E6DE23435EE1A70A61	False	-1	525209600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Burning Soldier (1994)(Panasonic)(US)[!].zip
546161DF4FF6242B521C2E5D25835E38	False	-1	619274240	H:\Emulation\3DO\ALL_3DO_ROMS\Games\FIFA International Soccer (1994)(EA Sports)(EU)[!].zip
546161DF4FF6242B521C2E5D25835E38	False	-1	619581440	H:\Emulation\3DO\ALL_3DO_ROMS\Games\FIFA International Soccer (1994)(EA Sports)(US)[!].zip
54D01BD2DDA098C0AA93EAB9B52B05FE	True	0	526696448	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Virtual Cameraman Part 2 - Natsumi Kawai & Kimi Tachihara (1995)(Transpegasus)(JP).zip
54F7A9368C518F885FE553E4FDE1CA5D	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Tetsujin Returns (1995)(Synergy)(JP)[!].zip
552118C720E98630B729E9E20C785A7E	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #07 (1995)(Tokumashoten Intermedia)(JP)[!].zip
565A761809ABE29652317B1606D958F4	True	0	653877248	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Baseball - Interactive Hitting (1994)(IntelliPlay)(US)[!].zip
56B0412920FD49A88FC966E74B239F1D	True	0	660914176	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #06 (1995)(Tokumashoten Intermedia)(JP)[!].zip
570B1664674ED31524411EBDCED236BF	True	0	487899136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\D (1995)(Panasonic)(EU-US)(Disc 2 of 2)[!].zip
57682912D16EEF9043F1F738F0D80AA4	True	0	126443520	H:\Emulation\3DO\ALL_3DO_ROMS\Games\AutoBahn Tokio (1995)(Panasonic)(JP)(en)[!].zip
577657131BC32CC79DA974F0E22A6181	True	0	671707136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Supreme Warrior - Ying Heung (1995)(Digital Pictures)(JP)(ja-zh)(Disc 1 of 2).zip
579F9E390C18585E283B1BF54DA4C653	True	0	309944320	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Jammit (1994)(GTE)(US)[!].zip
57CA710F7940C2609EE20530C35B5471	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #08 (1995)(Tokumashoten Intermedia)(JP)[!].zip
58478FFCAD97D0BF6FE07A381831B291	True	0	472473600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Defcon 5 (1995)(GoldStar)(EU)[!].zip
58541D424E3F749040D7FEE5B386DE33	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Creature Shock (1995)(Virgin)(US)(Disc 2 of 2)[!].zip
592414E427D5F8C1679F3D3F7677DF87	True	0	655974400	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Let's Play Tennis with Tracy Austin (1994)(IntelliPlay)(US).zip
59438A82F219EFEF3BEC66C8811D1B9D	True	0	63531008	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\3DO Magazine 13 (1996)(Paragon Publishing)(GB)[!][Aug 1996].zip
59449A9AEAD82B4B3F4F759F8466F287	True	0	472473600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Return Fire v1.0 F322.1.3 (1995)(Silent Software)(EU-JP)(M10)[!].zip
59635D92EA835AE8ABAFA15BD8C79E87	True	0	661221376	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Cyberia (1996)(Interplay)(US)[!].zip
5A15E98FE96913C19DF642A9D483383E	True	0	525209600	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Immortal Desire (1994)(Vivid Interactive)(US).zip
5AEF969F15B4FBC161B0AFFE22CD1B6C	True	0	150558720	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Totsugeki Kikan! Megadasu!! (1994)(Warp)(JP).zip
5C06BA45D0846D40615C694EEC972B83	True	0	644136960	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Jikki Pachi Slot Simulator Vol. 1 (1995)(Electronic Arts)(JP).zip
5C2D0A6C2DABAB217896D201A5451255	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Sento Monogatari - Sono 1 (1995)(Ariadne)(JP)[!].zip
5C93AAD6E0DA441344476EB4CC4C5CC1	False	-1	310689792	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Street Fighter II Turbo (1994)(Panasonic)(US)[!][FZSM3851].zip
5C93AAD6E0DA441344476EB4CC4C5CC1	False	-1	310996992	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Street Fighter II Turbo (1994)(Panasonic)(US)[SM3851-2 RE2].zip
5D319FD0219CAEE4950895C183682E52	True	0	524902400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Burning Soldier (1994)(Panasonic)(EU)[!].zip
5E4BB886B250EB6D63A0A88BA1161EEC	True	0	3760128	H:\Emulation\3DO\ALL_3DO_ROMS\Applications\3DO Storage Manager v2.1 (1994)(3DO Company)(JP)(en).zip
5EB874A30BD72FB86639C07BB6BDE7B0	True	0	597999616	H:\Emulation\3DO\ALL_3DO_ROMS\Games\D's Diner - The Director's Cut (1996)(Warp)(JP)(Disc 2 of 3)[!][Disk B].zip
5ED9845F9015B1788A4801185B183D13	True	0	210026496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Casper (1996)(Interplay)(NTSC)(US)[!].zip
5EDBF3C56117932B21AFC3C303932D9A	True	0	273244160	H:\Emulation\3DO\ALL_3DO_ROMS\Games\V Goal Soccer '96 (1996)(Tecmo)(JP)(en).zip
5F35DA9AA16286944422560A32D11E5E	True	0	144269312	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Bust-A-Move (1995)(Taito)(US).zip
5F9DC1B9940B57A5E8B79CA78C842134	True	0	323573760	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Way of the Warrior (1994)(Interplay)(PAL)(EU)[!].zip
5FAF952A0C5FFB90447EFFBD0C90C19C	True	0	617922560	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Onee-san to Isshoo! Kise Kae Paradise (1995)(BSS)(JP).zip
5FD8ECEA849E2DF4FFCA8E9537D1FD5C	True	0	399380480	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Pebble Beach no Hatou (1994)(Panasonic)(JP)[!].zip
607D1227956F34A4F5C83E6856706A0D	True	0	47800320	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\AutoBahn Tokio (demo) (1995)(Panasonic)(JP)(en)[!].zip
61320CFA876029D8B1E1FC437D5D9427	True	0	74014720	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Totsugeki Kikan! Megadasu!! (demo) (1994)(Warp)(JP).zip
6173B83158D60226C4495C3518429982	True	0	524906496	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Coven, The (1994)(Vivid Interactive)(US).zip
6189250AECDB3282B3C0F340C870A806	False	-1	629762048	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Phoenix 3 (1995)(Studio 3DO)(EU)[!].zip
6189250AECDB3282B3C0F340C870A806	False	-1	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Phoenix 3 (1995)(Studio 3DO)(US)[!].zip
6233C7D6E5499C0E1FB7099F46528E6B	False	-1	467230720	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\3DO Magazine 01 (1994)(Paragon Publishing)(GB)[!].zip
6233C7D6E5499C0E1FB7099F46528E6B	False	-1	467537920	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\3DO Interactive Sampler CD, The (1994)(3DO Company)(US)[!].zip
62A958BFF417AC75B3F12535696D7F75	True	0	581222400	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Fun 'n Games - Soft no Omochabai (1994)(Virgin)(JP)(en-ja)[!].zip
62B65B88251DD5BE2AE95B0990974FA3	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #11 (1996)(Tokumashoten Intermedia)(JP)[!].zip
6389E644D55587E76DBF987D3E14ABF0	True	0	524902400	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Mahjongkyou Jidai - Cogal Houkago Hen (1995)(Micronet)(JP).zip
6500B5F594502861B4E06F4BBB792011	True	0	251969536	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Winning Post (1994)(KOEI)(JP)[!].zip
65C70C00963F6DD6FBCF9B98F3ED908F	True	0	566845440	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Sample This! (1994)(Crystal Dynamics)(JP-US)[!][Crystal Dynamics - Best Selection].zip
66AB1B5A003622725AFF5B2059670CAF	True	0	472170496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Blood Angels - Space Hulk (1995)(Electronic Arts)(JP).zip
671F264FD24E25AFE0484781DB3B733B	True	0	420044800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Sotsugyou II - Neo Generation Special (1995)(Shar Rock)(JP)[!].zip
68A6CAA8DF1175ADA77403F16C2B268F	True	0	377798656	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Konpeki no Kantai (1996)(Micro Cabin)(JP)[!][FZ-SJ5751-2-R1C].zip
68D10B33D527ECDDB8EE5A5D38F27DD9	True	0	493752320	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Takeru (1994)(Panasonic)(JP)[!].zip
6952489BD5D621B1938308461054B827	True	0	619581440	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Dennis Miller - That's News To Me (1994)(Sanctuary Woods)(US)[!].zip
6960C895356F05C73F16E3AC32E7A646	True	0	420352000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\PO'ed (1995)(Studio 3DO)(EU-US)[!].zip
69683B56BFDC9D1176112915BDBE0FFB	True	0	200151040	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Foes of Ali (1995)(EA Sports)(US)[!].zip
69D00B1514EB7ED0885C425BEE014B47	True	0	331964416	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Virtuoso (1994)(Elite)(EU)(M3)[!].zip
69E17A14CA0E4C5704F4D748A2989545	True	0	349790208	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Mahjongkyou Jidai - AV Gal Seifuku Hen (1994)(Micronet)(JP)[!].zip
6A7D94E6A26CE99A32E9877E6273B5C5	True	0	639942656	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Chiki Chiki Machine Mou-Race 2 - In Space (1995)(Future Pirates)(JP)[!].zip
6AF535F30A84F264BF1F003E663DE3A9	True	0	360273920	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Microcosm (1994)(T&E Soft)(JP)[!].zip
6B36C79F90FD8787A49F82FA6DF86A8C	True	0	378408960	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Tetsujin (1994)(Panasonic)(JP)[!].zip
6B3DFF1EBCA7E61DA1C944BEBF13DFDB	False	-1	675594240	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Killing Time (1995)(Studio 3DO)(EU)[!].zip
6B3DFF1EBCA7E61DA1C944BEBF13DFDB	False	-1	675901440	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Killing Time v3.5 (1995)(Studio 3DO)(US)[!].zip
6B62AEA285309EE736C34487999DE53C	True	0	63528960	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Putt-Putt's Fun Pack (1994)(Media Vision)(JP)[!].zip
6C09A86D75F0E8F2ECB943E45F2F50E3	True	0	394876928	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Alone in the Dark (1994)(Infogrames)(EU).zip
6C0A1159C3EB939D6F9499611A1F589E	True	0	513368064	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Space Shuttle (1993)(Software Toolworks)(US)[!].zip
6C0F6E97EB9C8A4F64A3BDC43E561D8C	True	0	482959360	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Pyramid Intruder (1995)(Taito)(JP)(en)[!].zip
6C33A01628807484F81FA2EEB27C90A7	True	0	513368064	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Kero Kero Keroppi to Origami no Tabibito (1995)(Mizuki)(JP)[!].zip
6C890392FEA425E303C121E9910FAA94	True	0	524595200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Off-world Interceptor (1994)(Crystal Dynamics)(EU-US)[!].zip
6D0C7EBFC0D699C997B5C3E7DA479741	True	0	194600960	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Bishoujo Senshi Sailor Moon S (demo) (1995)(Panasonic)(JP).zip
6D5AA79BA4B491560233F8A9EF13C74D	True	0	551116800	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\DinoPark Tycoon (1994)(MECC)(US).zip
6E02935F98EAFD4A5F07B6115617CE6C	True	0	94986240	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Sword & Sorcery (demo) (1995)(Micro Cabin)(JP)[!].zip
6E1E2CB9B864FAF9495C0C7CF03C4EBD	True	0	398770176	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Jurassic Park Interactive (1994)(Universal Interactive Studios)(US)[!].zip
6E994B8B16121353A11F219D3150C51A	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Wing Commander III - Heart of the Tiger (1995)(Origin)(EU-US)(Disc 1 of 4)[!].zip
6F3092609EA11616F5EDCA123C9E0BF8	True	0	404316160	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Gex (1995)(Crystal Dynamics)(EU-US)[!].zip
6F3918ECE812B69AF5E68D4AC1FDBC4F	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Policenauts - Pilot Disk (1995)(Konami)(JP)[!].zip
6F9E86655DC2739FE842925B64272AED	True	0	162840576	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Ogura Hyakunin Isshuu (1995)(Vansoft)(JP).zip
708FD72E649EBAD18B992A965AF01871	True	0	472170496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Return Fire v1.0 F306.1.2 (1994)(Prolific - Silent Software)(EU-US)[!].zip
70EF89A2C32357EB69033FDD67C987CA	True	0	630067200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Shock Wave (1994)(Electronic Arts)(US)[!][722207-2 RE1].zip
71734F9E3DA4D1ACCD10B7FCD07F101C	True	0	671703040	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Twinkle Knights (1995)(Intarus)(JP).zip
71FE3A9C33AE8B5FB35F8FDF6157F70F	True	0	396232704	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Pararancho - The Incredible Machine (1994)(T&E Soft)(JP)[!].zip
7255FD50E97669F6B5F924185B8ACBDC	True	0	655978496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Corpse Killer (1994)(Digital Pictures)(US)[!].zip
726C26451C0FC67A4E3C6CAF192E5348	True	0	315187200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Shock Wave - Operation JumpGate (1994)(Electronic Arts)(EU-US)[!][data disc].zip
72B385F88F27108C9A0FB2F01440988C	False	-1	650428416	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Twisted - The Game Show (1993)(Electronic Arts)(US)[!][730807-2 R73].zip
72B385F88F27108C9A0FB2F01440988C	False	-1	650735616	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Twisted - The Game Show (1993)(Electronic Arts)(US)[730807-2 70].zip
746900AD37F13DDEEBA25068A23935C7	True	0	367616000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Virtuoso (1995)(Data East)(US)[!].zip
7566081C82ECAD05C0AB35A475E55D78	True	0	294215680	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Cannon Fodder (1994)(Virgin)(US)[!].zip
756FB472E7C502CB6EC18CD737A594C0	True	0	556666880	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Soccer Kid (1994)(Studio 3DO)(US)[!].zip
769B103B80E2B813FA5AF74228D8E5AE	True	0	545570816	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Olympic Summer Games (1996)(Panasonic)(US)[!].zip
77851486CBE0FC7DCB7D486A6C44F66F	True	0	650428416	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Nishimura Keitarou Travel Mystery - Akugyaku no Kisetsu (1994)(Panasonic)(JP)(Disc 2 of 2)[!].zip
779D72D8E78983F944245E934C2AADEE	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Wing Commander III - Heart of the Tiger (1995)(Origin)(EU-US)(Disc 3 of 4)[!].zip
786DD2B663EF423C8F58BCB472549105	True	0	351891456	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Shelley Duvall's It's A Bird's Life (1992)(Sanctuary Woods)(US)[!].zip
7882F194EC75A03D120E30679A47CF63	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Daedalus Encounter - Episode 1 - Nanpasen no Alien (1995)(HATNET)(JP)(Disc 3 of 4)[!].zip
78860274397D9BCDEFFF1F917C202005	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Daedalus Encounter - Episode 1 - Nanpasen no Alien (1995)(HATNET)(JP)(Disc 1 of 4)[!].zip
78957D1F6836525968CB00EA06B00AB6	True	0	367620096	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Mad Dog McCree (1993)(American Laser Games)(US)[!].zip
7916E9020085071F2EB05B920FB0106B	True	0	336158720	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Nontan to Issho - Nohara de Asobo (1994)(Panasonic)(JP)[!].zip
799D758951E34316662E4203C0A47A0F	True	0	524902400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Off-world Interceptor (1994)(BMG Interactive Entertainment)(JP)(en)[!].zip
79B222ECC211AB4FD4629065BB4443F8	False	-1	105164800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Slam 'N Jam '95 (1994)(Crystal Dynamics)(EU-US)[!].zip
79B222ECC211AB4FD4629065BB4443F8	False	-1	105168896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Slam 'N Jam '95 (1995)(Crystal Dynamics)(US)[!].zip
7A1DD8B0CA3B99828A86FE4D4900C709	True	0	566845440	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Wing Commander (1994)(Origin)(US)[!].zip
7ABB1B32269E342E564D70EC4DA7C620	True	0	556359680	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Marine Tour - Diving Spot Guide (1994)(Office Create)(JP)[!].zip
7AC6DCEAF0FC41BE38ADF27F3AF029EB	True	0	587513856	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Alone in the Dark 2 (1995)(Electronic Arts)(JP)[!].zip
7B54B3450ED95B77CA85C7B9A1925523	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Road Rash (1994)(Electronic Arts)(EU)[a].zip
7B7F413E51FF72981314A2FF4BFBC3BD	True	0	582270976	H:\Emulation\3DO\ALL_3DO_ROMS\Games\D's Diner - The Director's Cut (1996)(Warp)(JP)(Disc 3 of 3)[!][Disk C].zip
7BD10974C0DE35064D353E1F6911D279	True	0	650428416	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Zhadnost - The Peoples Party (1995)(Studio 3DO)(EU)[!].zip
7BDA5F80C8466E4C60E641D158FF5DC7	True	0	493445120	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Yuu Yuu Hakusho (1994)(Tomy)(JP)[!].zip
7C1E54AAA95EE74B8FD075BBA1F785DF	True	0	537182208	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Tower, The (1996)(OPeNBooK)(JP)[!].zip
7C348D70EA8E91BAAD6EED95125891D0	True	0	378101760	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Iron Angel of the Apocalypse (1994)(Synergy)(US)[!].zip
